Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Electrify Squash Div 19,8 Virtues + 1,Cornwall Street Squash Centre,21,2024-04-27,3.9435943594359437,2.0564056405640563
Squashathon 2,Hong Kong Football Club 19,HK Squash Centre,21,2024-04-27,2.331933193319332,3.668066806680668
United Services Recreation Club 4,TNG 3,United Services Recreation Club,21,2024-04-27,1.7791779177917793,4.220822082208221
X-Alpha 6,RELAY 2,Cornwall Street Squash Centre,21,2024-04-27,4.477147714771477,1.522852285228523
The 8 Virtues,Hong Kong International School D19,HK Squash Centre,21,2024-04-27,2.7617761776177616,3.2382238223822384
Sha Tin Squash Rackets Club 8,SocGen Squash,Cornwall Street Squash Centre,21,2024-04-27,1.8672867286728674,4.132713271327133
8 Virtues + 1,Sha Tin Squash Rackets Club 8,HK Squash Centre,22,2024-05-04,3.745874587458746,2.254125412541254
SocGen Squash,The 8 Virtues,HK Squash Centre,22,2024-05-04,3.3606360636063606,2.6393639363936394
Hong Kong International School D19,X-Alpha 6,HK Squash Centre,22,2024-05-04,3.679167916791679,2.320832083208321
RELAY 2,United Services Recreation Club 4,Sir Denys Roberts Squash Court,22,2024-05-04,2.3584358435843584,3.6415641564156416
TNG 3,Squashathon 2,Cornwall Street Squash Centre,22,2024-05-04,3.9592959295929595,2.0407040704070405
Hong Kong Football Club 19,Electrify Squash Div 19,Hong Kong Football Club,22,2024-05-04,3.0023002300230024,2.9976997699769976
