Team,Played,Won,Lost,Points
The Squash Club 2,7,6,1,35
Twister,7,5,2,30
Centre Squash,7,6,1,27
Hong Kong Football Club 9,7,4,3,24
The Hong Kong Jockey Club Div 9,7,5,2,22
Kowloon Cricket Club 9,7,3,4,18
i-Mask Advance Squash Club 3,7,3,4,18
Kinetic 3,7,2,5,14
BOSS,7,1,6,12
HKPF Squash Team,7,0,7,10
