Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,6,5,1,29
Hong Kong Football Club 2A,6,6,0,26
Hong Kong Football Club 2B,6,2,4,16
Young Player 2,5,1,4,6
Hong Kong Cricket Club D2,5,0,5,6
