Team,Played,Won,Lost,Points
X-Alpha 1,7,6,1,35
Kowloon Cricket Club 3B,7,5,2,26
Happy Squash 1,7,4,3,23
Hong Kong Football Club 3A,7,4,3,20
Kowloon Cricket Club 3A,7,2,5,18
United Services Recreation Club 1,7,3,4,16
NEXUS 1,7,2,5,16
Hong Kong Football Club 3B,7,2,5,14
