Team,Played,Won,Lost,Points
Physical Chess 2,6,6,0,29
Thunder 1,7,5,2,24
Hong Kong Football Club 7B,6,4,2,24
Hong Kong Football Club 7A,6,5,1,23
Hong Kong Cricket Club D7A,6,4,2,22
Hong Kong Cricket Club D7B,7,3,4,18
i-Mask Advance Squash Club 1,7,2,5,17
Xavier,6,2,4,15
UST,6,2,4,15
Social Squash Team,6,2,4,14
Kinetic 1,7,0,7,9
