Team,Played,Won,Lost,Points
Kowloon Cricket Club L2B,7,7,0,29
Hong Kong Football Club L2B,7,6,1,28
Hong Kong Cricket Club L2,7,3,4,18
Hong Kong Football Club L2A,7,3,4,18
Kowloon Cricket Club L2A,7,2,5,12
JESSICA L2 [withdrawal],7,0,7,0
