Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,7,7,0,38
Hong Kong Football Club 6A,7,5,2,26
Kowloon Cricket Club 6A,7,5,2,25
Uncles,7,4,3,23
Hong Kong Football Club 6B,7,4,3,23
Ladies Recreation Club Div 6,7,4,3,22
Fusion Squash Club 1,7,4,3,22
Hong Kong Football Club 6C,7,3,4,19
Global Squash 1,7,2,5,17
Hong Kong Cricket Club D6,7,1,6,12
Electrify Squash Div 6,7,2,5,11
X-Alpha 3,7,1,6,11
