Team,Played,Won,Lost,Points
Star River 1,7,6,1,31
Royal Hong Kong Yacht Club Div 12,7,5,2,30
Physical Chess 4,6,4,2,23
Sha Tin 5,6,4,2,22
Global Squash 2,6,4,2,21
Winter Warriors,6,3,3,18
Hong Kong Football Club 12A,6,3,3,18
Hong Kong Football Club 12B,6,3,3,17
SKCSC Div 12,7,2,5,12
CSD Squash Team,7,0,7,9
Latecomers,6,1,5,8
