Team,Played,Won,Lost,Points
ERROR,6,6,0,31
Kowloon Cricket Club 5,6,6,0,31
Squashathon,7,3,4,22
Physical Chess 1,6,4,2,20
Hong Kong Football Club 5,6,3,3,19
United Services Recreation Club 2,6,3,3,17
Happy Squash 2,6,2,4,12
Sha Tin 2,5,0,5,9
NEXUS 2,6,0,6,1
