Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 7B,71.42857142857143,85.71428571428571,100.0,85.71428571428571,50.0,78.57142857142857,34
Physical Chess 2,60.0,60.0,80.0,80.0,60.0,68.0,25
i-Mask Advance Squash Club 1,100.0,100.0,25.0,75.0,25.0,65.0,20
UST,60.0,100.0,80.0,60.0,25.0,65.0,24
Hong Kong Football Club 7A,28.57142857142857,28.57142857142857,71.42857142857143,71.42857142857143,83.33333333333334,56.66666666666667,34
Social Squash Team,28.57142857142857,14.285714285714285,57.14285714285714,42.857142857142854,71.42857142857143,42.857142857142854,35
Hong Kong Cricket Club D7A,40.0,50.0,50.0,40.0,25.0,41.0,26
Xavier,75.0,25.0,25.0,75.0,0.0,40.0,18
Hong Kong Cricket Club D7B,0.0,20.0,20.0,60.0,60.0,32.0,25
Thunder 1,25.0,50.0,25.0,50.0,0.0,30.0,19
Kinetic 1,50.0,0.0,12.5,37.5,16.666666666666664,23.333333333333332,38
