Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kinetic 2,16,13,3,68,55,25,0,7,0,1
Greenfield,15,12,3,66,54,21,0,6,0,0
Hong Kong Football Club 13,15,10,5,56,46,29,0,8,0,0
Kowloon Cricket Club 13,14,11,3,55,44,26,0,7,0,0
Friend Club 5,15,8,7,51,43,32,0,6,0,0
i-Mask Advance Squash Club 5,15,5,10,36,31,44,0,7,0,0
ATM,14,4,10,29,25,45,23,3,0,0
BOSS,14,3,11,25,22,48,1,5,0,0
Centre Squash,14,0,14,9,10,60,25,0,1,0
