Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,16,14,2,77,63,17
RELAY 1,16,11,5,62,51,29
Banbil,16,10,6,61,51,29
United Services Recreation Club 3,15,11,4,58,47,28
Bravo D10,15,4,11,29,25,50
Sha Tin 4,15,3,12,28,26,49
Craigengower Cricket Club,15,1,14,8,7,68
