Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 2,14,13,1,59,46,10
Hong Kong Football Club 2A,13,11,2,47,36,16
Hong Kong Football Club 2B,15,7,8,37,30,30
Hong Kong Cricket Club 2,14,4,10,21,17,39
Young Player 2,14,0,14,11,11,45
