Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
JESSICA L3,18,11,7,44,33,21
i-Mask Advance Squash Club L3,18,10,8,41,31,23
Hong Kong Cricket Club Rockettes,18,9,9,40,31,23
Hong Kong Football Club L3B,18,10,8,34,24,30
Hong Kong Football Club L3C,18,7,11,31,24,30
Hong Kong Football Club L3A,18,7,11,26,19,35
