Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Dynamos Squash,18,17,1,94,77,10
Fusion Squash Club 1,18,12,6,62,50,40
X-Alpha 4,18,10,8,56,46,44
Vitality Squash 2,18,8,10,47,40,48
Happy Squash 3,18,8,10,47,40,50
NEXUS 3,18,6,12,44,38,52
MERCURY,18,7,11,41,35,55
LONGVIEW,18,4,14,35,31,58
