Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 3,15,11,4,61,51,24
UST,16,10,6,54,44,36
The Best Group 1,15,8,7,47,39,36
Hong Kong Football Club 7A,16,8,8,46,38,42
Hong Kong Cricket Club 5,14,6,8,39,33,37
Kinetic 1,14,5,9,38,33,37
Vitality Squash 1,14,4,10,24,22,48
