Team Name,Home,Average Home Score,Average Away Score,home_away_diff
The Squash Club 1,Cornwall Street Squash Centre,3.0,1.0,2.0
Physical Chess 1,Cornwall Street Squash Centre,3.3333333333333335,1.5,1.8333333333333335
Hong Kong Football Club 5A,Hong Kong Football Club,4.142857142857143,3.0,1.1428571428571432
Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,2.8,2.0,0.7999999999999998
X-Alpha 2,Cornwall Street Squash Centre,3.75,3.25,0.5
i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,1.25,0.75,0.5
Uncle,Cornwall Street Squash Centre,2.75,2.3333333333333335,0.4166666666666665
Squashathon,Cornwall Street Squash Centre,2.3333333333333335,2.0,0.3333333333333335
Happy Squash 2,Wai Tsuen Sports Centre,2.4285714285714284,2.125,0.3035714285714284
Hong Kong Football Club 5B,Hong Kong Football Club,2.4285714285714284,2.142857142857143,0.2857142857142856
