Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Twister,0.0,100.0,100.0,100.0,100.0,80.0,20
The Squash Club 2,100.0,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,15
Centre Squash,33.33333333333333,66.66666666666666,33.33333333333333,100.0,66.66666666666666,60.0,15
Hong Kong Football Club 9,75.0,50.0,75.0,25.0,50.0,55.0,20
The Hong Kong Jockey Club Div 9,50.0,75.0,50.0,75.0,25.0,55.0,20
BOSS,0.0,33.33333333333333,66.66666666666666,66.66666666666666,66.66666666666666,46.66666666666666,15
Kinetic 3,0.0,25.0,75.0,0.0,100.0,40.0,20
i-Mask Advance Squash Club 3,75.0,50.0,25.0,50.0,0.0,40.0,20
Kowloon Cricket Club 9,100.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,39.999999999999986,15
HKPF Squash Team,75.0,0.0,0.0,0.0,25.0,20.0,20
