Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Physical Chess 2,33.33333333333333,66.66666666666666,100.0,66.66666666666666,50.0,63.33333333333333,14
Hong Kong Football Club 7B,50.0,100.0,75.0,50.0,25.0,60.0,20
Hong Kong Football Club 7A,50.0,25.0,50.0,75.0,75.0,55.0,20
Xavier,100.0,33.33333333333333,33.33333333333333,100.0,0.0,53.33333333333333,12
Hong Kong Cricket Club D7A,75.0,25.0,100.0,50.0,0.0,50.0,19
Thunder 1,75.0,75.0,75.0,25.0,0.0,50.0,18
Social Squash Team,0.0,0.0,66.66666666666666,66.66666666666666,100.0,46.666666666666664,15
UST,100.0,100.0,0.0,33.33333333333333,0.0,46.666666666666664,14
Hong Kong Cricket Club D7B,0.0,50.0,50.0,75.0,50.0,45.0,20
i-Mask Advance Squash Club 1,50.0,75.0,0.0,25.0,66.66666666666666,43.33333333333333,19
Kinetic 1,25.0,0.0,0.0,0.0,100.0,25.0,19
