Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club M4,44.44444444444444,66.66666666666666,77.77777777777779,55.55555555555556,33.33333333333333,55.55555555555556,45
Hong Kong Football Club M4B,37.5,62.5,75.0,62.5,37.5,55.0,40
WAKO,87.5,37.5,25.0,75.0,37.5,52.5,40
Hong Kong Football Club M4A,57.14285714285714,71.42857142857143,71.42857142857143,28.57142857142857,28.57142857142857,51.42857142857142,35
SKCSC M4,75.0,25.0,50.0,50.0,50.0,50.0,40
United Services Recreation Club M4,66.66666666666666,33.33333333333333,44.44444444444444,44.44444444444444,37.5,45.27777777777777,44
Hong Kong Cricket Club M4,62.5,50.0,50.0,25.0,37.5,45.0,40
Bolton,25.0,25.0,0.0,28.57142857142857,33.33333333333333,22.38095238095238,37
Hong Kong Club Blue,11.11111111111111,11.11111111111111,22.22222222222222,11.11111111111111,44.44444444444444,20.0,45
Royal Hong Kong Yacht Club M4,12.5,25.0,12.5,12.5,12.5,15.0,40
