Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 4,100.0,100.0,75.0,75.0,100.0,90.0,20
RELAY 1,100.0,100.0,75.0,75.0,50.0,80.0,20
Kwai Tsing District Squash Club,50.0,75.0,50.0,75.0,75.0,65.0,20
Banbil,40.0,40.0,80.0,80.0,66.66666666666666,61.33333333333333,23
Thunder 2,25.0,50.0,75.0,50.0,66.66666666666666,53.33333333333333,19
United Services Recreation Club 3,62.5,50.0,75.0,50.0,25.0,52.5,40
Hong Kong Cricket Club D10,62.5,50.0,50.0,12.5,50.0,45.0,38
Squashathon Advance,0.0,50.0,33.33333333333333,16.666666666666664,60.0,32.0,29
i-Mask Advance Squash Club 4,50.0,0.0,0.0,25.0,66.66666666666666,28.333333333333332,19
Mercury,0.0,16.666666666666664,16.666666666666664,0.0,33.33333333333333,13.333333333333332,30
Bravo D10,0.0,0.0,0.0,0.0,0.0,0.0,15
