Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Kowloon Cricket Club 6A,40.0,6.666666666666657,6.666666666666657,60.0,13.333333333333329,25.33333333333333
United Services Recreation Club 2,8.333333333333343,58.33333333333334,33.33333333333334,33.33333333333334,-8.333333333333343,25.0
Global Squash 1,20.0,-35.0,-5.0,40.0,50.0,14.0
Friend Club 3,33.333333333333336,33.333333333333336,16.66666666666667,0.0,-25.0,11.666666666666671
Hong Kong Cricket Club 4,33.333333333333336,-8.333333333333329,-16.666666666666657,8.333333333333343,33.33333333333334,10.000000000000007
Kowloon Cricket Club 6B,0.0,-20.0,0.0,46.66666666666667,13.333333333333343,8.0
Hong Kong Football Club 6B,-6.666666666666657,6.666666666666671,-13.333333333333329,46.66666666666667,-13.333333333333329,4.000000000000014
Social Squash Team,10.0,10.0,-20.0,0.0,0.0,0.0
Hong Kong Football Club 6C,-10.0,-60.0,10.0,-10.0,10.0,-12.0
Hong Kong Football Club 6A,-50.0,-60.0,-40.0,-10.0,10.0,-30.0
