Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Football Club L2C,33.33333333333333,0.0,33.33333333333333,0.0,16.666666666666664
JESSICA L2,25.0,-25.0,25.0,-10.0,3.75
Kowloon Cricket Club L2,0.0,-25.0,50.0,-13.333333333333343,2.916666666666657
Hong Kong Football Club L2A,16.666666666666657,0.0,33.33333333333333,-66.66666666666667,-4.166666666666671
Hong Kong Football Club L2B,16.666666666666657,-33.33333333333334,16.666666666666657,-33.33333333333334,-8.333333333333343
Hong Kong Cricket Club L2,8.333333333333336,-25.0,8.333333333333336,-33.33333333333333,-10.41666666666666
