Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 5A,62.5,87.5,75.0,87.5,62.5,75.0,40
Physical Chess 1,37.5,50.0,85.71428571428571,57.14285714285714,85.71428571428571,63.21428571428571,37
X-Alpha 2,100.0,75.0,37.5,25.0,57.14285714285714,58.92857142857142,39
Hong Kong Racketlon Association 1,37.5,50.0,37.5,75.0,75.0,55.0,40
Uncle,50.0,50.0,87.5,50.0,14.285714285714285,50.357142857142854,39
Happy Squash 2,62.5,50.0,50.0,25.0,57.14285714285714,48.92857142857143,39
Hong Kong Football Club 5B,37.5,25.0,57.14285714285714,42.857142857142854,66.66666666666666,45.83333333333333,36
The Squash Club 1,75.0,25.0,37.5,50.0,14.285714285714285,40.357142857142854,39
Squashathon,37.5,62.5,25.0,57.14285714285714,16.666666666666664,39.76190476190476,37
i-Mask Advance Squash Club 1,0.0,25.0,12.5,28.57142857142857,42.857142857142854,21.785714285714285,38
