Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Winter Warriors,87.5,87.5,71.42857142857143,57.14285714285714,66.66666666666666,74.04761904761904,36.0
Alpha CUHK,87.5,62.5,50.0,87.5,33.33333333333333,64.16666666666666,38.0
South China Athletic Association,62.5,62.5,100.0,42.857142857142854,50.0,63.57142857142857,37.0
North District Sports Association 1,37.5,100.0,50.0,71.42857142857143,57.14285714285714,63.21428571428571,38.0
Hong Kong Football Club 12A,12.5,75.0,50.0,75.0,85.71428571428571,59.642857142857146,39.0
Sea Bear,25.0,50.0,87.5,62.5,62.5,57.5,40.0
Hong Kong Racketlon Assoication 2,50.0,25.0,85.71428571428571,14.285714285714285,40.0,43.0,35.0
CSD Squash Team,75.0,50.0,16.666666666666664,50.0,0.0,38.33333333333333,26.0
ZOMA,37.5,25.0,28.57142857142857,57.14285714285714,33.33333333333333,36.30952380952381,36.0
Hong Kong Football Club 12B,12.5,37.5,28.57142857142857,42.857142857142854,42.857142857142854,32.857142857142854,37.0
Star River 2,37.5,25.0,0.0,16.666666666666664,50.0,25.833333333333332,34.0
Latecomers,75.0,0.0,12.5,12.5,0.0,20.0,36.0
