Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,75.0,100.0,100.0,87.5,85.71428571428571,89.64285714285714,39
Sha Tin 6,85.71428571428571,71.42857142857143,57.14285714285714,85.71428571428571,75.0,75.0,32
SocGen Squash,50.0,57.14285714285714,71.42857142857143,50.0,83.33333333333334,62.38095238095239,34
HKIS Div 13,33.33333333333333,33.33333333333333,60.0,80.0,100.0,61.33333333333333,24
Fusion Squash Club 2,42.857142857142854,71.42857142857143,42.857142857142854,57.14285714285714,57.14285714285714,54.28571428571429,35
Energy Squash Club 2,0.0,83.33333333333334,83.33333333333334,60.0,0.0,45.333333333333336,25
X-Alpha 5,71.42857142857143,16.666666666666664,33.33333333333333,50.0,50.0,44.28571428571429,29
Energy Squash Club 1,28.57142857142857,28.57142857142857,57.14285714285714,20.0,50.0,36.857142857142854,28
Kinetic 4,50.0,12.5,37.5,28.57142857142857,40.0,33.71428571428571,36
i-Mask Advance Squash Club 5,83.33333333333334,50.0,33.33333333333333,0.0,0.0,33.333333333333336,23
Yuen Long District Sports Association Limited,50.0,16.666666666666664,20.0,0.0,25.0,22.333333333333332,25
Happy Squash 4,25.0,50.0,0.0,28.57142857142857,0.0,20.714285714285715,38
