Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Sha Tin 5,71.42857142857143,100.0,42.857142857142854,71.42857142857143,71.42857142857143,71.42857142857143,35
BOSS,14.285714285714285,71.42857142857143,85.71428571428571,71.42857142857143,100.0,68.57142857142858,35
Kinetic 3,57.14285714285714,57.14285714285714,57.14285714285714,85.71428571428571,42.857142857142854,59.999999999999986,35
Global Squash 2,100.0,57.14285714285714,42.857142857142854,42.857142857142854,28.57142857142857,54.28571428571429,35
Star River 1,37.5,62.5,75.0,37.5,50.0,52.5,40
The Squash Club 3,42.857142857142854,42.857142857142854,57.14285714285714,57.14285714285714,57.14285714285714,51.42857142857142,35
Tuen Mun Squash Club,50.0,50.0,62.5,25.0,62.5,50.0,40
HKCC Tuesday Night Rockers,71.42857142857143,42.857142857142854,28.57142857142857,42.857142857142854,42.857142857142854,45.71428571428571,35
i-Mask Advance Squash Club 4,42.857142857142854,28.57142857142857,42.857142857142854,57.14285714285714,28.57142857142857,40.0,35
7NT,28.57142857142857,28.57142857142857,42.857142857142854,42.857142857142854,42.857142857142854,37.142857142857146,35
Invader Squash,37.5,12.5,12.5,25.0,25.0,22.5,40
