Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club M2,"Head Phil, Janes Gareth (11)","Head Phil, Janes Gareth (8)","Head Phil, Janes Gareth (72.7%)"
Hong Kong Football Club M2A,Pun Teddy (14),Raducki Stephen (12),Raducki Stephen (92.3%)
Hong Kong Football Club M2B,Gates Stuart (12),Tulloch Gillem (7),Tulloch Gillem (87.5%)
Ladies Recreation Club M2,Moreu Horacio (13),"Moreu Horacio, Swan Owen (8)",Swan Owen (72.7%)
United Services Recreation Club M2,"Muhammad Ilyas Gull, Bidal Jay, Chow Ming Hei Quincy (11)","Muhammad Ilyas Gull, Bidal Jay, Chow Ming Hei Quincy, Kenny Gareth (2)",Kenny Gareth (28.6%)
