Team,Most Games,Most Wins,Highest Win Percentage
Fusion Squash Club 2,"Szeto Jonas, Cheung Hiu Man, Pun William (6)",Szeto Jonas (4),Szeto Jonas (66.7%)
Happy Squash 3,Chan Shun Ting (13),Chan Shun Ting (10),Cheung Yee Ki (100.0%)
Smart Squash 1,Chan Yan Yu (15),Chung Ho Yin Will (9),"Feng Weitao, Chan King Hei (100.0%)"
TNG 1,Cheung Chor Yu (12),Cheung Chor Yu (9),Hung Wai Tung (83.3%)
Vitality Squash 1,Shapiro William Dat (11),Shapiro William Dat (8),Shapiro William Dat (72.7%)
X-Alpha 4,Mo Shing Tsang (16),Mo Shing Tsang (15),Mo Shing Tsang (93.8%)
