Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Hong Kong Football Club 12A,0.0,50.0,16.666666666666657,16.666666666666657,100.0,36.66666666666666
North District Sports Association 1,-33.33333333333333,0.0,66.66666666666667,0.0,100.0,26.66666666666667
Alpha CUHK,0.0,33.33333333333334,-33.33333333333333,33.33333333333334,100.0,26.66666666666667
Hong Kong Racketlon Assoication 2,-33.33333333333334,0.0,100.0,0.0,66.66666666666666,26.666666666666664
Hong Kong Football Club 12B,0.0,-50.0,100.0,-33.33333333333333,100.0,23.333333333333336
Sea Bear,100.0,0.0,0.0,0.0,0.0,20.0
South China Athletic Association,-50.0,0.0,0.0,0.0,100.0,10.0
Latecomers,-33.33333333333334,0.0,0.0,0.0,0.0,-6.666666666666668
CSD Squash Team,0.0,-100.0,0.0,0.0,0.0,-20.0
ZOMA,-33.33333333333333,-33.33333333333333,-33.33333333333333,-100.0,66.66666666666667,-26.666666666666664
Star River 2,-33.33333333333333,-33.33333333333333,0.0,-50.0,-50.0,-33.33333333333333
