Team,Most Games,Most Wins,Highest Win Percentage
Hong Kong Cricket Club 6, (nan), (nan), (nan%)
Hong Kong Football Club 7B, (nan), (nan), (nan%)
Kowloon Cricket Club 7, (nan), (nan), (nan%)
Physical Chess 2, (nan), (nan), (nan%)
The Squash Club 2, (nan), (nan), (nan%)
Twister 2,Wong Ken Tat Tai (5),Wong Ken Tat Tai (0),Wong Ken Tat Tai (0.0%)
Xavier, (nan), (nan), (nan%)
