Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Sea Bear,50.0,50.0,0.0,50.0,50.0,40.0
Hong Kong Racketlon Assoication 2,16.666666666666657,0.0,100.0,0.0,66.66666666666666,36.666666666666664
Hong Kong Football Club 12A,0.0,50.0,0.0,25.0,100.0,35.0
North District Sports Association 1,-33.33333333333333,0.0,66.66666666666667,0.0,100.0,26.66666666666667
Alpha CUHK,-50.0,33.33333333333334,16.66666666666667,33.33333333333334,100.0,26.66666666666667
Hong Kong Football Club 12B,0.0,-50.0,100.0,-33.33333333333333,100.0,23.333333333333336
South China Athletic Association,-50.0,0.0,0.0,0.0,100.0,10.0
ZOMA,16.66666666666667,16.66666666666667,-33.33333333333333,-100.0,66.66666666666667,-6.666666666666664
Latecomers,-33.33333333333334,0.0,0.0,0.0,0.0,-6.666666666666668
CSD Squash Team,0.0,-50.0,0.0,0.0,0.0,-10.0
Star River 2,-33.33333333333333,-33.33333333333333,0.0,-50.0,-50.0,-33.33333333333333
