Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Squash-On,HK Squash Centre,2.6666666666666665,0.3333333333333333,2.333333333333333
Ladies Recreation Club Div 14,Ladies Recreation Club,3.0,0.75,2.25
TKO Junior 1,Cornwall Street Squash Centre,4.0,1.75,2.25
TNG 3,Cornwall Street Squash Centre,4.0,2.0,2.0
RELAY 2,Sir Denys Roberts Squash Court,3.25,1.75,1.5
Physical Chess 5,Cornwall Street Squash Centre,3.4,2.0,1.4
Royal Hong Kong Yacht Club Div 14,Royal Hong Kong Yacht Club,4.0,3.0,1.0
The Squash Club 4,Pei Ho Street Sports Centre,4.0,3.0,1.0
8 Virtues + 1,Java Road Sports Centre,3.3333333333333335,2.4,0.9333333333333336
Fusion Squash Club 4,HK Squash Centre,0.6666666666666666,0.0,0.6666666666666666
Hong Kong Football Club 14,Hong Kong Football Club,1.75,1.6666666666666667,0.08333333333333326
North District Sports Association 2,Cornwall Street Squash Centre,4.0,4.0,0.0
