Team Name,Home,Average Home Score,Average Away Score,home_away_diff
Hong Kong Football Club 6C,Hong Kong Football Club,2.5,1.3333333333333333,1.1666666666666667
Hong Kong Football Club 6B,Hong Kong Football Club,3.5,2.3333333333333335,1.1666666666666665
Electrify Squash Div 6,HK Squash Centre,2.0,1.25,0.75
Kowloon Cricket Club 6A,Kowloon Cricket Club,3.3333333333333335,2.6666666666666665,0.666666666666667
Global Squash 1,HK Squash Centre,2.2,2.0,0.20000000000000018
Hong Kong Football Club 6A,Hong Kong Football Club,3.6666666666666665,3.6666666666666665,0.0
Hong Kong Cricket Club D6,Hong Kong Cricket Club,1.6666666666666667,1.8,-0.1333333333333333
Fusion Squash Club 1,HK Squash Centre,2.0,2.25,-0.25
Kowloon Cricket Club 6B,Kowloon Cricket Club,4.333333333333333,4.75,-0.41666666666666696
Ladies Recreation Club Div 6,Ladies Recreation Club,2.5,3.0,-0.5
Uncles,Cornwall Street Squash Centre,2.0,2.6666666666666665,-0.6666666666666665
X-Alpha 3,Cornwall Street Squash Centre,1.0,2.0,-1.0
