Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9
Sha Tin 3,16,12.071614322864573,3.9283856771354273,66.79855971194239,99.75995199039808,63.87277455491098,23.564712942588518,10.102020404080816,2.2204440888177635,0.24004800960192038,0.0,0.0,0.0,0.0
Hong Kong Football Club 8,16,11.412682536507301,4.587317463492699,61.29205841168233,98.35967193438687,21.164232846569313,39.40788157631526,28.305661132226444,9.481896379275854,1.5403080616123226,0.10002000400080016,0.0,0.0,0.0
Ladies Recreation Club Div 8,16,11.228245649129827,4.771754350870174,59.49729945989198,96.43928785757151,13.3626725345069,29.385877175435088,39.12782556511302,14.562912582516505,3.200640128025605,0.30006001200240046,0.060012002400480095,0.0,0.0
Physical Chess 3,16,9.399879975995198,6.600120024004801,52.512902580516105,78.07561512302462,1.5003000600120024,6.741348269653931,18.54370874174835,51.29025805161033,17.523504700940187,3.3006601320264055,0.9601920384076815,0.14002800560112022,0.0
Squashathon Zero,16,7.359471894378876,8.640528105621124,46.41888377675535,22.664532906581314,0.10002000400080016,0.9001800360072014,3.580716143228646,18.08361672334467,48.109621924384875,18.24364872974595,7.2414482896579315,2.7405481096219244,1.0002000400080016
Striving Squash,16,6.019403880776156,9.980596119223843,39.26385277055411,2.6005201040208044,0.0,0.0,0.22004400880176034,2.380476095219044,12.88257651530306,32.74654930986197,25.00500100020004,17.183436687337466,9.581916383276655
TOMCAT,16,4.934786957391478,11.065213042608523,38.024604920984196,1.3802760552110422,0.0,0.0,0.10002000400080016,1.280256051210242,9.641928385677137,23.724744948989798,28.165633126625323,23.244648929785956,13.84276855371074
i-Mask Advance Squash Club 2,16,4.544908981796359,11.45509101820364,34.511902380476094,0.4200840168033607,0.0,0.0,0.0,0.4200840168033607,3.6207241448289658,12.0624124824965,20.824164832966595,27.885577115423082,35.1870374074815
Kinetic 2,16,5.029005801160232,10.970994198839769,33.67993598719744,0.30006001200240046,0.0,0.0,0.020004000800160033,0.28005601120224044,3.2406481296259253,9.521904380876176,17.743548709741948,28.805761152230446,40.3880776155231
