Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Hong Kong Football Club M1B,16,9.444444444444445,6.555555555555555,37.85485485485485,98.2982982982983,53.053053053053056,27.32732732732733,12.812812812812812,5.105105105105105,1.7017017017017018
Ladies Recreation Club M1,16,8.634634634634635,7.365365365365365,34.94294294294294,94.59459459459458,28.32832832832833,30.03003003003003,23.423423423423422,12.812812812812812,5.405405405405405
Hong Kong Football Club M1A,16,8.567567567567568,7.4324324324324325,32.21221221221221,90.39039039039038,11.911911911911911,26.626626626626624,30.53053053053053,21.32132132132132,9.60960960960961
Hong Kong Cricket Club M1B,16,7.313313313313313,8.686686686686688,28.88888888888889,70.57057057057057,5.205205205205205,11.611611611611613,21.02102102102102,32.732732732732735,29.429429429429426
Hong Kong Cricket Club M1A,16,6.04004004004004,9.95995995995996,26.1011011011011,46.14614614614615,1.5015015015015014,4.404404404404405,12.212212212212211,28.02802802802803,53.85385385385385
