Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
TNG 2,22,14.371474294858972,7.628525705141028,78.67173434686937,90.21804360872176,38.7877575515103,25.925185037007402,16.883376675335068,8.621724344868973,5.061012202440488,2.1404280856171236,1.5203040608121623,0.620124024804961,0.28005601120224044,0.10002000400080016,0.060012002400480095,0.0
Greenfield,22,14.528505701140228,7.471494298859772,77.5747149429886,87.3374674934987,33.166633326665334,26.125225045009003,17.143428685737145,10.902180436087217,5.6811362272454495,3.540708141628326,1.7003400680136025,1.0202040408081616,0.4200840168033607,0.22004400880176034,0.060012002400480095,0.020004000800160033
Royal Hong Kong Yacht Club Div 13,22,13.207841568313663,8.792158431686337,74.49309861972395,74.71494298859773,15.923184636927385,20.624124824964994,21.224244848969796,16.943388677735545,10.402080416083216,6.021204240848169,3.8607721544308857,2.4204840968193637,1.3202640528105622,0.8601720344068814,0.24004800960192038,0.16003200640128026
TNG 1,22,12.735547109421884,9.264452890578116,71.72414482896579,60.152030406081224,8.221644328865773,14.482896579315863,18.70374074814963,18.74374874974995,13.822764552910582,9.961992398479696,6.28125625125025,3.960792158431686,2.7805561112222446,1.920384076815363,0.7001400280056012,0.4200840168033607
Arctic Circle,22,10.889177835567114,11.110822164432886,65.61552310462093,22.904580916183235,1.2002400480096018,4.020804160832166,7.081416283256652,10.602120424084816,14.402880576115223,14.842968593718744,13.2626525305061,11.342268453690737,8.241648329665933,7.201440288057611,5.021004200840168,2.7805561112222446
Squashathon PLZ,22,10.554110822164432,11.445889177835568,65.28405681136226,21.644328865773154,1.260252050410082,3.3806761352270454,6.781356271254251,10.222044408881777,13.242648529705942,15.463092618523705,13.342668533706743,11.182236447289458,9.261852370474095,7.261452290458091,5.4010802160432085,3.200640128025605
North District Sports Association 2,22,10.56631326265253,11.43368673734747,63.332066413282654,14.682936587317464,0.7201440288057611,2.0604120824164833,3.920784156831366,7.981596319263853,10.802160432086417,12.582516503300662,12.32246449289858,13.22264452890578,12.0624124824965,11.022204440888178,8.001600320064012,5.301060212042408
Bravo D13,22,9.987997599519904,12.012002400480096,62.26425285057012,11.88237647529506,0.30006001200240046,1.6203240648129626,3.580716143228646,6.38127625525105,9.301860372074415,10.522104420884176,13.02260452090418,12.962592518503701,13.60272054410882,11.682336467293458,10.002000400080016,7.021404280856171
Vitality Squash 3,22,9.595719143828767,12.404280856171233,60.62632526505301,7.401480296059212,0.20004000800160032,1.0402080416083215,2.2804560912182437,3.8807761552310462,6.68133626725345,9.001800360072014,11.40228045609122,13.682736547309462,14.082816563312662,14.062812562512503,13.22264452890578,10.462092418483698
Physical Chess 4,22,8.244048809761953,13.755951190238047,58.17423484696939,3.2406481296259253,0.060012002400480095,0.22004400880176034,0.9601920384076815,2.000400080016003,4.180836167233447,5.661132226445289,8.861772354470894,10.662132426485298,12.942588517703541,15.543108621724343,18.20364072814563,20.70414082816563
Star River 3,22,8.699939987997599,13.300060012002401,57.260852170434084,3.100620124024805,0.12002400480096019,0.36007201440288056,0.7401480296059212,1.8803760752150431,3.340668133626725,5.3810762152430485,7.2214442888577715,10.042008401680336,12.70254050810162,14.782956591318264,19.46389277855571,23.96479295859172
M&M Squash,22,8.619323864772955,13.380676135227045,56.97899579915983,2.7205441088217643,0.040008001600320066,0.14002800560112022,0.7001400280056012,1.8403680736147228,3.080616123224645,4.880976195239048,7.201440288057611,8.881776355271054,12.30246049209842,15.343068613722743,19.62392478495699,25.96519303860772
