Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Xavier,75.0,81.25,87.5,75.0,64.28571428571429,76.60714285714286,78
TOMCAT,100.0,87.5,43.75,25.0,61.53846153846154,63.55769230769231,77
i-Mask Advance Squash Club 3,12.5,50.0,93.75,87.5,53.333333333333336,59.416666666666664,79
HKU,62.5,31.25,62.5,75.0,33.33333333333333,52.916666666666664,79
RELAY,43.75,68.75,31.25,33.33333333333333,57.14285714285714,46.84523809523809,77
Greenfield,68.75,56.25,43.75,18.75,43.75,46.25,80
Friend Club 5,50.0,18.75,31.25,43.75,50.0,38.75,78
Studio Pro,25.0,37.5,25.0,50.0,43.75,36.25,80
MERCURY,12.5,18.75,31.25,40.0,46.15384615384615,29.730769230769234,76
