Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Cricket Club Rockettes,70.0,75.0,90.0,73.68421052631578,77.17105263157895,79
Hong Kong Football Club L3A,60.0,60.0,45.0,63.1578947368421,57.03947368421053,79
Hong Kong Football Club L3B,80.0,75.0,15.0,55.00000000000001,56.25,80
Hong Kong Football Club L3C,60.0,30.0,45.0,45.0,45.0,80
Smashin' Mochi,30.0,40.0,60.0,47.368421052631575,44.34210526315789,79
Friend Club Ladies,0.0,20.0,45.0,15.789473684210526,20.19736842105263,79
