Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club L1A,80.0,65.0,92.3076923076923,79.1025641025641,53
Sergio Tacchini KCC L1B,78.94736842105263,52.63157894736842,40.0,57.19298245614035,53
Sergio Tacchini KCC L1A,45.0,55.55555555555556,50.0,50.18518518518518,50
Young Player L1,31.57894736842105,38.88888888888889,64.28571428571429,44.91785018100808,51
Hong Kong Cricket Club L1,42.10526315789473,50.0,22.22222222222222,38.10916179337232,46
Hong Kong Football Club L1B,21.052631578947366,36.84210526315789,26.666666666666668,28.18713450292398,53
