Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club L2A,68.75,86.66666666666667,71.42857142857143,75.61507936507938,45
Hong Kong Cricket Club L2A,62.5,81.25,68.75,70.83333333333333,48
Hong Kong Football Club L2B,56.25,12.5,50.0,39.583333333333336,46
Hong Kong Cricket Club L2B,31.25,26.666666666666668,41.66666666666667,33.19444444444445,43
Hong Kong Football Club L2C,31.25,43.75,18.75,31.25,48
