Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L4,4,4,0,15,11,1,0,0,0,0
Hong Kong Cricket Club L4,3,3,0,10,7,2,0,0,0,0
Hong Kong Football Club JSA,3,2,1,8,6,3,0,3,0,0
Hong Kong Football Club L4,4,1,3,6,5,7,0,0,0,0
Electrify Squash Ladies,4,1,3,5,4,8,1,0,0,1
JESSICA Smashin' Mochi,3,1,2,4,3,6,0,1,0,0
i-Mask Advance Squash Club L4,3,0,3,-1,0,9,3,0,1,0
