Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Dynamos Squash,4,4,0,23,19,1,0,1,0,0
Fusion Squash Club 1,4,4,0,18,14,6,0,0,0,0
X-Alpha 4,4,3,1,14,11,9,0,1,0,0
MERCURY,4,2,2,11,9,11,0,0,0,0
Vitality Squash 2,4,1,3,11,10,10,1,1,0,0
NEXUS 3,4,1,3,10,9,11,4,0,0,0
Happy Squash 3,4,1,3,7,6,14,0,2,0,0
LONGVIEW,4,0,4,2,2,18,0,0,0,0
