Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Star River 1,66.66666666666666,100.0,100.0,100.0,0.0,73.33333333333333,11
Royal Hong Kong Yacht Club Div 12,75.0,75.0,75.0,50.0,50.0,65.0,20
Sha Tin 5,33.33333333333333,66.66666666666666,33.33333333333333,66.66666666666666,100.0,60.0,14
Hong Kong Football Club 12A,0.0,50.0,100.0,100.0,0.0,50.0,7
Hong Kong Football Club 12B,50.0,50.0,50.0,50.0,0.0,40.0,10
Global Squash 2,0.0,100.0,0.0,100.0,0.0,40.0,5
Winter Warriors,100.0,0.0,50.0,50.0,0.0,40.0,10
CSD Squash Team,100.0,66.66666666666666,0.0,0.0,0.0,33.33333333333333,12
Physical Chess 4,33.33333333333333,0.0,0.0,0.0,50.0,16.666666666666664,11
Latecomers,66.66666666666666,0.0,0.0,0.0,0.0,13.333333333333332,13
SKCSC Div 12,0.0,0.0,0.0,0.0,25.0,5.0,20
