Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,4,3,1,15,12,4,0,0,0,0
Hong Kong Cricket Club L3,4,4,0,14,10,6,0,1,0,0
Hong Kong Football Club L3B,4,2,2,10,8,8,1,0,0,0
Hong Kong Football Club L3A,4,1,3,7,6,10,0,0,0,0
Hong Kong Football Club L3C,4,0,4,4,4,12,0,0,0,0
