Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Squash Club 3,5,5,0,29,24,1,0,1,0,1
North District Sports Association 1,5,3,2,19,16,9,0,0,0,0
Craigengower Cricket Club,4,3,1,16,13,7,1,0,0,0
Arctic Circle,4,3,1,13,10,10,0,1,0,0
Star River 2,4,2,2,11,9,11,0,0,0,0
X-Alpha 5,5,1,4,10,9,16,0,0,0,0
MM Squash,4,2,2,9,8,12,1,0,1,0
Squashathon SocGen,5,1,4,9,8,17,0,0,0,0
Greenfield,4,0,4,3,3,17,0,0,0,0
