Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,83.33333333333334,83.33333333333334,66.66666666666666,77.77777777777779,18
Hong Kong Football Club M1A,50.0,66.66666666666666,80.0,65.55555555555556,17
Hong Kong Cricket Club M1B,60.0,40.0,60.0,53.333333333333336,15
Hong Kong Cricket Club M1A,42.857142857142854,42.857142857142854,0.0,28.57142857142857,20
Ladies Recreation Club M1,16.666666666666664,16.666666666666664,50.0,27.777777777777775,18
