Team,Played,Won,Lost,Points
Electrify Squash Div 11,20,16,4,86
The Zero Squash Club D11,20,16,4,82
GMDBB,20,15,5,78
i-Mask Advance Squash Club 5,20,15,5,77
7NT,20,14,6,77
Alpha CUHK,20,15,5,76
Sea Bear,20,6,14,45
ZOMA,20,5,15,40
South China Athletic Association,20,4,16,36
Invader Squash,20,3,17,32
Tuen Mun Squash Club,20,2,18,30
