Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,22,21,1,115
Hong Kong Football Club 6A,22,16,6,88
Hong Kong Football Club 6B,22,15,7,81
Uncles,22,14,8,81
Kowloon Cricket Club 6A,22,13,9,74
Hong Kong Football Club 6C,22,11,11,63
Global Squash 1,22,7,15,54
Electrify Squash Div 6,22,10,12,52
Ladies Recreation Club Div 6,22,7,15,52
Fusion Squash Club 1,22,8,14,45
Hong Kong Cricket Club D6,22,5,17,44
X-Alpha 3,22,5,17,35
