Team,Played,Won,Lost,Points
The Squash Club 4,22,19,3,107
Royal Hong Kong Yacht Club Div 14,22,19,3,103
North District Sports Association 2,22,16,6,95
Physical Chess 5,22,15,7,86
8 Virtues + 1,22,14,8,77
TKO Junior 1,22,10,12,63
Hong Kong Football Club 14,22,10,12,57
RELAY 2,22,8,14,55
TNG 3,22,10,12,45
Squash-On,22,6,16,38
Ladies Recreation Club Div 14,22,4,18,35
Fusion Squash Club 4,22,1,21,13
