Team,Played,Won,Lost,Points
Sha Tin 4,20,20,0,113
RELAY 1,20,16,4,86
Thunder 2,20,14,6,75
Hong Kong Cricket Club D10,20,13,7,73
Kwai Tsing District Squash Club,20,10,10,64
Banbil,20,11,9,61
United Services Recreation Club 3,20,10,10,61
Squashathon Advance,20,5,15,35
i-Mask Advance Squash Club 4,20,4,16,32
Mercury,20,4,16,31
Bravo D10,20,3,17,28
