Team,Played,Won,Lost,Points
Physical Chess 2,20,18,2,91
Hong Kong Football Club 7B,20,14,6,84
i-Mask Advance Squash Club 1,20,13,7,74
Hong Kong Football Club 7A,20,13,7,70
Hong Kong Cricket Club D7B,20,9,11,58
UST,20,10,10,54
Hong Kong Cricket Club D7A,20,8,12,54
Xavier,20,8,12,52
Thunder 1,20,8,12,50
Social Squash Team,20,7,13,39
Kinetic 1,20,2,18,30
