Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,4,3,1,18
Hong Kong Football Club 2A,3,3,0,13
Hong Kong Football Club 2B,3,1,2,8
Young Player 2,3,1,2,4
Hong Kong Cricket Club D2,3,0,3,4
