Team,Played,Won,Lost,Points
ERROR,4,4,0,21
Kowloon Cricket Club 5,3,3,0,17
Squashathon,4,2,2,14
Physical Chess 1,3,3,0,13
Happy Squash 2,4,2,2,9
Hong Kong Football Club 5,3,1,2,9
Sha Tin 2,4,0,4,7
United Services Recreation Club 2,3,1,2,5
NEXUS 2,4,0,4,1
