Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 12,4,4,0,22
Star River 1,4,3,1,16
Global Squash 2,4,2,2,12
Hong Kong Football Club 12A,4,2,2,11
Physical Chess 4,3,2,1,11
Hong Kong Football Club 12B,4,2,2,11
Winter Warriors,3,2,1,10
Sha Tin 5,3,1,2,8
CSD Squash Team,4,0,4,7
SKCSC Div 12,4,1,3,6
Latecomers,3,1,2,6
