Team,Played,Won,Lost,Points
Thunder 1,4,3,1,15
Hong Kong Cricket Club D7A,4,3,1,14
Hong Kong Football Club 7A,4,3,1,14
Hong Kong Football Club 7B,4,2,2,14
Physical Chess 2,3,3,0,13
Hong Kong Cricket Club D7B,4,2,2,11
i-Mask Advance Squash Club 1,4,1,3,9
Xavier,3,1,2,9
Social Squash Team,3,1,2,8
UST,3,1,2,8
Kinetic 1,4,0,4,5
