Team,Played,Won,Lost,Points
Electrify Squash Div 11,3,3,0,17
Alpha CUHK,4,3,1,16
i-Mask Advance Squash Club 5,3,3,0,15
GMDBB,3,3,0,14
The Zero Squash Club D11,4,2,2,14
7NT,4,2,2,11
Tuen Mun Squash Club,4,1,3,7
South China Athletic Association,3,1,2,7
ZOMA,3,1,2,6
Sea Bear,4,0,4,5
Invader Squash,3,0,3,2
