Team,Played,Won,Lost,Points
Sha Tin 4,4,4,0,22
RELAY 1,4,4,0,21
Kwai Tsing District Squash Club,4,3,1,16
United Services Recreation Club 3,4,3,1,15
Thunder 2,4,2,2,14
Hong Kong Cricket Club D10,3,1,2,9
i-Mask Advance Squash Club 4,4,1,3,8
Squashathon Advance,3,1,2,4
Mercury,2,0,2,3
Banbil,3,0,3,2
Bravo D10,3,0,3,0
