Team,Played,Won,Lost,Points
Happy Squash 5,4,3,1,18
Squashathon Junior,4,3,1,18
TKO Junior 2,4,3,1,15
Dream Catchers,4,3,1,13
RC,4,2,2,10
Vitality Squash 3,4,2,2,10
Electrify Squash Div 15,4,0,4,6
NEXUS 4,4,0,4,4
