Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 14,4,3,1,20
North District Sports Association 2,4,4,0,19
The Squash Club 4,4,3,1,18
Ladies Recreation Club Div 14,4,2,2,13
Physical Chess 5,4,2,2,13
Hong Kong Football Club 14,4,2,2,11
8 Virtues + 1,4,2,2,11
TKO Junior 1,4,2,2,11
Squash-On,4,2,2,10
RELAY 2,4,1,3,8
TNG 3,4,1,3,3
Fusion Squash Club 4,4,0,4,1
