Team,Played,Won,Lost,Points
Twister,4,4,0,20
Centre Squash,4,4,0,17
The Squash Club 2,4,3,1,17
The Hong Kong Jockey Club Div 9,4,3,1,14
Hong Kong Football Club 9,4,2,2,13
BOSS,4,1,3,9
i-Mask Advance Squash Club 3,4,1,3,9
Kinetic 3,4,1,3,9
Kowloon Cricket Club 9,4,1,3,8
HKPF Squash Team,4,0,4,4
