Team,Played,Won,Lost,Points
Hong Kong Football Club M4A,4,3,1,17
SKCSC M4,4,3,1,15
WAKO,4,3,1,15
Kowloon Cricket Club M4,4,2,2,13
Hong Kong Club Blue,4,2,2,12
Hong Kong Football Club M4B,4,2,2,12
Royal Hong Kong Yacht Club M4,4,2,2,11
Hong Kong Cricket Club M4,4,2,2,10
Bolton,4,1,3,8
United Services Recreation Club M4,4,0,4,7
