Team,Played,Won,Lost,Points
Hong Kong Football Club 4A,4,3,1,16
Kowloon Cricket Club 4,3,3,0,15
TNGX,4,2,2,15
YLJR,4,3,1,14
Sha Tin 1,3,2,1,11
X-Alpha 2,3,2,1,9
Hong Kong Cricket Club D4B,4,1,3,8
Hong Kong Football Club 4B,4,1,3,8
The Squash Club 1,3,1,2,7
Hong Kong Cricket Club D4A,4,0,4,5
