Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
The Squash Club 2,100.0,100.0,100.0,100.0,100.0,100.0,15
Twister,40.0,80.0,80.0,60.0,80.0,68.0,25
Hong Kong Football Club 9,57.14285714285714,71.42857142857143,71.42857142857143,42.857142857142854,71.42857142857143,62.857142857142854,35
Centre Squash,16.666666666666664,66.66666666666666,83.33333333333334,50.0,50.0,53.33333333333333,28
i-Mask Advance Squash Club 3,50.0,75.0,50.0,75.0,0.0,50.0,20
The Hong Kong Jockey Club Div 9,50.0,37.5,50.0,50.0,50.0,47.5,40
HKPF Squash Team,75.0,50.0,0.0,25.0,66.66666666666666,43.33333333333333,19
Kowloon Cricket Club 9,40.0,40.0,20.0,20.0,40.0,32.0,25
Kinetic 3,0.0,0.0,33.33333333333333,0.0,66.66666666666666,19.999999999999996,30
BOSS,0.0,0.0,40.0,20.0,20.0,16.0,25
